Date,BLBD,CLBT,DAR,MTN
2021-11-08,25.25,10.390000343322754,83.44000244140625,341.36431884765625
2021-11-09,24.420000076293945,10.199999809265137,81.87999725341797,337.44964599609375
2021-11-10,23.5,9.789999961853027,78.16999816894531,334.1357421875
2021-11-11,24.639999389648438,9.5600004196167,79.02999877929688,330.6435546875
2021-11-12,25.040000915527344,10.670000076293945,76.62000274658203,332.9434814453125
2021-11-15,25.219999313354492,9.949999809265137,77.69000244140625,329.54522705078125
2021-11-16,25.309999465942383,9.899999618530273,75.80999755859375,326.37213134765625
2021-11-17,24.760000228881836,9.609999656677246,74.0,325.82763671875
2021-11-18,23.940000534057617,9.5,73.08000183105469,321.0586853027344
2021-11-19,23.459999084472656,9.260000228881836,71.44000244140625,321.46240234375
2021-11-22,23.700000762939453,9.039999961853027,72.7699966430664,321.7253112792969
2021-11-23,23.200000762939453,8.619999885559082,74.12999725341797,322.1476745605469
2021-11-24,22.959999084472656,8.489999771118164,73.26000213623047,321.7158508300781
2021-11-26,22.139999389648438,8.680000305175781,71.27999877929688,315.6983642578125
2021-11-29,21.469999313354492,8.3100004196167,70.81999969482422,313.03228759765625
2021-11-30,20.239999771118164,7.800000190734863,67.5199966430664,311.3988037109375
2021-12-01,19.270000457763672,7.920000076293945,65.06999969482422,309.643310546875
2021-12-02,19.209999084472656,8.420000076293945,66.48999786376953,312.1028747558594
2021-12-03,18.59000015258789,8.039999961853027,64.69999694824219,307.380859375
2021-12-06,18.530000686645508,8.09000015258789,65.80000305175781,317.11590576171875
2021-12-07,18.40999984741211,8.59000015258789,67.08999633789062,318.38323974609375
2021-12-08,18.440000534057617,8.579999923706055,67.69999694824219,323.7529602050781
2021-12-09,17.719999313354492,8.710000038146973,65.23999786376953,315.53875732421875
2021-12-10,17.360000610351562,8.289999961853027,63.310001373291016,318.2236633300781
2021-12-13,17.200000762939453,7.929999828338623,63.38999938964844,308.2633056640625
2021-12-14,16.360000610351562,8.15999984741211,63.720001220703125,305.4939270019531
2021-12-15,16.06999969482422,8.270000457763672,62.880001068115234,292.4544372558594
2021-12-16,15.489999771118164,8.539999961853027,63.29999923706055,300.8470458984375
2021-12-17,15.75,8.739999771118164,64.55000305175781,302.48052978515625
2021-12-20,14.989999771118164,8.6899995803833,61.90999984741211,294.9421691894531
2021-12-21,15.039999961853027,8.390000343322754,63.84000015258789,310.34735107421875
2021-12-22,14.819999694824219,8.239999771118164,64.37999725341797,310.0281982421875
2021-12-23,14.739999771118164,8.100000381469727,64.5,311.886962890625
2021-12-27,14.869999885559082,7.940000057220459,66.33999633789062,311.10565185546875
2021-12-28,15.149999618530273,8.350000381469727,66.5199966430664,310.2115173339844
2021-12-29,15.140000343322754,8.1899995803833,67.80999755859375,312.14111328125
2021-12-30,15.329999923706055,7.849999904632568,67.87000274658203,309.9668273925781
2021-12-31,15.640000343322754,8.020000457763672,69.29000091552734,308.6396179199219
2022-01-03,15.800000190734863,8.119999885559082,69.83999633789062,303.05792236328125
2022-01-04,16.420000076293945,7.650000095367432,71.04000091552734,298.71868896484375
2022-01-05,15.859999656677246,7.21999979019165,67.69000244140625,290.0873107910156
2022-01-06,15.699999809265137,7.230000019073486,65.13999938964844,296.5726318359375
2022-01-07,15.600000381469727,6.840000152587891,65.5,290.0214538574219
2022-01-10,15.789999961853027,6.730000019073486,65.98999786376953,279.404052734375
2022-01-11,16.25,6.949999809265137,67.11000061035156,282.3313903808594
2022-01-12,16.360000610351562,7.019999980926514,67.01000213623047,286.76470947265625
2022-01-13,16.010000228881836,6.730000019073486,66.43000030517578,280.0064392089844
2022-01-14,15.850000381469727,6.510000228881836,65.69999694824219,285.9552001953125
2022-01-18,15.5,6.099999904632568,67.12999725341797,280.87237548828125
2022-01-19,15.520000457763672,6.460000038146973,66.73999786376953,270.93267822265625
2022-01-20,15.149999618530273,6.300000190734863,64.6500015258789,267.04522705078125
2022-01-21,15.130000114440918,5.739999771118164,62.72999954223633,262.7625732421875
2022-01-24,14.760000228881836,5.690000057220459,63.36000061035156,267.0829162597656
2022-01-25,14.630000114440918,5.340000152587891,61.959999084472656,263.81671142578125
2022-01-26,14.90999984741211,5.659999847412109,61.66999816894531,256.6820068359375
2022-01-27,14.260000228881836,5.349999904632568,60.59000015258789,250.3661346435547
2022-01-28,14.539999961853027,5.380000114440918,62.72999954223633,256.4372253417969
2022-01-31,15.510000228881836,6.0,63.77000045776367,260.82354736328125
2022-02-01,15.869999885559082,6.269999980926514,63.93000030517578,262.0189514160156
2022-02-02,15.520000457763672,5.860000133514404,63.900001525878906,258.6209716796875
2022-02-03,14.890000343322754,5.610000133514404,62.20000076293945,258.150390625
2022-02-04,14.920000076293945,6.039999961853027,62.34000015258789,259.157470703125
2022-02-07,14.4399995803833,6.329999923706055,62.36000061035156,260.76708984375
2022-02-08,15.229999542236328,6.53000020980835,63.63999938964844,261.2470703125
2022-02-09,15.920000076293945,6.739999771118164,66.12000274658203,262.8472595214844
2022-02-10,17.68000030517578,6.639999866485596,64.8499984741211,262.5743103027344
2022-02-11,17.010000228881836,6.489999771118164,65.20999908447266,255.89129638671875
2022-02-14,17.1200008392334,6.599999904632568,64.70999908447266,255.4960174560547
2022-02-15,19.420000076293945,7.010000228881836,66.5199966430664,261.5106201171875
2022-02-16,20.760000228881836,7.739999771118164,68.37999725341797,259.2798767089844
2022-02-17,20.260000228881836,7.449999809265137,67.3499984741211,250.64849853515625
2022-02-18,20.6200008392334,7.099999904632568,66.52999877929688,250.37554931640625
2022-02-22,20.610000610351562,7.179999828338623,63.849998474121094,248.42709350585938
2022-02-23,20.530000686645508,7.159999847412109,65.2699966430664,241.7629852294922
2022-02-24,21.139999389648438,7.239999771118164,68.6500015258789,247.06228637695312
2022-02-25,21.09000015258789,7.489999771118164,70.6500015258789,251.21328735351562
2022-02-28,21.309999465942383,7.099999904632568,72.4800033569336,245.2456512451172
2022-03-01,20.440000534057617,7.420000076293945,76.9800033569336,237.1508026123047
2022-03-02,21.549999237060547,7.599999904632568,78.41000366210938,248.3800811767578
2022-03-03,21.239999771118164,7.53000020980835,78.16999816894531,237.08493041992188
2022-03-04,20.260000228881836,6.789999961853027,75.79000091552734,229.19715881347656
2022-03-07,20.110000610351562,6.289999961853027,72.31999969482422,211.31317138671875
2022-03-08,21.079999923706055,6.480000019073486,72.86000061035156,217.4972686767578
2022-03-09,21.700000762939453,6.460000038146973,74.62999725341797,223.24838256835938
2022-03-10,20.600000381469727,6.239999771118164,75.12000274658203,229.6865997314453
2022-03-11,20.549999237060547,5.980000019073486,74.20999908447266,227.27699279785156
2022-03-14,19.5,6.010000228881836,73.51000213623047,227.78526306152344
2022-03-15,19.719999313354492,6.230000019073486,70.75,234.5247039794922
2022-03-16,20.440000534057617,6.300000190734863,73.9000015258789,252.10748291015625
2022-03-17,20.969999313354492,6.46999979019165,74.58999633789062,253.0957794189453
2022-03-18,20.719999313354492,6.5,73.56999969482422,256.11724853515625
2022-03-21,21.450000762939453,7.210000038146973,78.13999938964844,247.36349487304688
2022-03-22,21.329999923706055,7.300000190734863,81.88999938964844,247.96591186523438
2022-03-23,21.079999923706055,7.320000171661377,78.0,240.41697692871094
2022-03-24,21.280000686645508,7.179999828338623,78.73999786376953,243.4290313720703
2022-03-25,21.1299991607666,6.659999847412109,79.3499984741211,243.25958251953125
2022-03-28,20.5,6.309999942779541,80.38999938964844,244.01260375976562
2022-03-29,20.989999771118164,6.320000171661377,80.19999694824219,254.26318359375
2022-03-30,19.850000381469727,6.460000038146973,80.48999786376953,250.67877197265625
2022-03-31,18.81999969482422,6.400000095367432,80.37999725341797,246.8004608154297
2022-04-01,19.110000610351562,6.550000190734863,83.19999694824219,245.89012145996094
2022-04-04,19.450000762939453,7.190000057220459,81.04000091552734,244.344482421875
2022-04-05,19.1200008392334,7.099999904632568,80.08000183105469,241.3574981689453
2022-04-06,18.40999984741211,6.110000133514404,76.05999755859375,236.7679901123047
2022-04-07,17.889999389648438,5.78000020980835,74.95999908447266,236.00936889648438
2022-04-08,17.440000534057617,5.900000095367432,74.51000213623047,231.87501525878906
2022-04-11,17.530000686645508,5.889999866485596,73.8499984741211,232.9655303955078
2022-04-12,17.459999084472656,5.739999771118164,74.30000305175781,234.10340881347656
2022-04-13,17.8799991607666,5.920000076293945,77.51000213623047,244.26864624023438
2022-04-14,17.899999618530273,5.690000057220459,80.37000274658203,246.99960327148438
2022-04-18,17.610000610351562,5.5,80.9000015258789,246.05133056640625
2022-04-19,18.1299991607666,5.480000019073486,82.68000030517578,251.50375366210938
2022-04-20,18.1200008392334,5.340000152587891,86.06999969482422,246.90475463867188
2022-04-21,17.8799991607666,5.599999904632568,82.69999694824219,242.57125854492188
2022-04-22,17.360000610351562,5.119999885559082,79.66000366210938,237.73519897460938
2022-04-25,17.079999923706055,5.21999979019165,75.66000366210938,249.88223266601562
2022-04-26,16.299999237060547,5.059999942779541,73.0199966430664,241.2247772216797
2022-04-27,16.389999389648438,4.980000019073486,76.79000091552734,244.62896728515625
2022-04-28,16.75,5.170000076293945,77.04000091552734,244.67637634277344
2022-04-29,16.030000686645508,5.349999904632568,73.38999938964844,241.0066680908203
2022-05-02,16.149999618530273,5.400000095367432,75.61000061035156,241.82215881347656
2022-05-03,15.979999542236328,5.190000057220459,76.25,240.93081665039062
2022-05-04,16.549999237060547,5.449999809265137,77.5199966430664,247.4642333984375
2022-05-05,15.720000267028809,5.25,75.41000366210938,236.85333251953125
2022-05-06,15.479999542236328,5.059999942779541,76.08000183105469,235.61114501953125
2022-05-09,15.119999885559082,4.989999771118164,72.7300033569336,223.5304412841797
2022-05-10,14.899999618530273,4.809999942779541,74.27999877929688,228.69839477539062
2022-05-11,14.0600004196167,4.730000019073486,73.25,218.115966796875
2022-05-12,14.15999984741211,4.650000095367432,71.86000061035156,219.26332092285156
2022-05-13,13.079999923706055,5.159999847412109,77.33999633789062,224.8011016845703
2022-05-16,11.979999542236328,4.619999885559082,76.54000091552734,219.3865966796875
2022-05-17,12.760000228881836,4.71999979019165,80.41000366210938,223.05630493164062
2022-05-18,12.329999923706055,4.690000057220459,77.81999969482422,217.50906372070312
2022-05-19,12.119999885559082,4.699999809265137,78.47000122070312,222.0417022705078
2022-05-20,12.229999542236328,4.539999961853027,78.04000091552734,221.97532653808594
2022-05-23,12.319999694824219,4.489999771118164,79.26000213623047,227.51309204101562
2022-05-24,11.529999732971191,4.619999885559082,75.94999694824219,225.35108947753906
2022-05-25,12.0,4.559999942779541,78.61000061035156,229.627685546875
2022-05-26,12.199999809265137,4.789999961853027,79.72000122070312,240.53253173828125
2022-05-27,12.380000114440918,4.989999771118164,81.66000366210938,239.84979248046875
2022-05-31,12.210000038146973,4.820000171661377,80.06999969482422,239.15757751464844
2022-06-01,12.1899995803833,4.840000152587891,80.98999786376953,237.24209594726562
2022-06-02,12.550000190734863,5.110000133514404,83.69999694824219,243.08331298828125
2022-06-03,12.260000228881836,5.010000228881836,83.87000274658203,243.8608856201172
2022-06-06,12.430000305175781,5.179999828338623,83.73999786376953,246.6392822265625
2022-06-07,12.239999771118164,5.090000152587891,87.18000030517578,244.35397338867188
2022-06-08,11.9399995803833,5.090000152587891,85.47000122070312,243.2350311279297
2022-06-09,11.850000381469727,4.75,82.66000366210938,232.79486083984375
2022-06-10,11.430000305175781,4.690000057220459,75.9800033569336,235.78179931640625
2022-06-13,10.609999656677246,4.639999866485596,71.04000091552734,216.3522186279297
2022-06-14,10.34000015258789,4.460000038146973,72.9800033569336,218.9124755859375
2022-06-15,10.800000190734863,5.019999980926514,72.70999908447266,219.89865112304688
2022-06-16,10.239999771118164,4.980000019073486,69.48999786376953,208.32057189941406
2022-06-17,10.430000305175781,5.21999979019165,68.45999908447266,215.08157348632812
2022-06-21,10.640000343322754,5.199999809265137,68.73999786376953,211.7152862548828
2022-06-22,10.399999618530273,5.21999979019165,65.29000091552734,210.2075653076172
2022-06-23,10.350000381469727,5.559999942779541,61.400001525878906,213.78245544433594
2022-06-24,10.579999923706055,5.269999980926514,61.650001525878906,222.1983642578125
2022-06-27,10.59000015258789,5.079999923706055,64.5999984741211,221.7488555908203
2022-06-28,9.930000305175781,5.019999980926514,63.93000030517578,217.617431640625
2022-06-29,9.399999618530273,5.070000171661377,63.45000076293945,213.7633514404297
2022-06-30,9.210000038146973,5.099999904632568,59.79999923706055,208.5321044921875
2022-07-01,9.170000076293945,5.25,62.619998931884766,213.40948486328125
2022-07-05,9.1899995803833,5.559999942779541,59.54999923706055,214.0980682373047
2022-07-06,8.949999809265137,5.699999809265137,56.810001373291016,206.91587829589844
2022-07-07,9.270000457763672,5.690000057220459,59.560001373291016,209.92837524414062
2022-07-08,9.039999961853027,5.949999809265137,58.90999984741211,206.6863555908203
2022-07-11,8.699999809265137,5.679999828338623,58.06999969482422,200.75697326660156
2022-07-12,8.859999656677246,5.559999942779541,58.33000183105469,201.92373657226562
2022-07-13,8.6899995803833,5.619999885559082,58.47999954223633,203.00440979003906
2022-07-14,8.510000228881836,5.25,57.2599983215332,200.07798767089844
2022-07-15,8.6899995803833,5.239999771118164,58.29999923706055,207.13583374023438
2022-07-18,9.020000457763672,5.199999809265137,58.72999954223633,208.5129852294922
2022-07-19,9.65999984741211,5.409999847412109,60.849998474121094,217.39747619628906
2022-07-20,9.9399995803833,5.75,60.7400016784668,220.1613311767578
2022-07-21,10.029999732971191,5.829999923706055,60.630001068115234,220.8690185546875
2022-07-22,9.8100004196167,5.53000020980835,60.36000061035156,220.62039184570312
2022-07-25,9.819999694824219,5.389999866485596,62.40999984741211,221.567138671875
2022-07-26,9.710000038146973,5.429999828338623,62.290000915527344,218.67898559570312
2022-07-27,9.960000038146973,5.400000095367432,63.2400016784668,224.3692626953125
2022-07-28,10.380000114440918,5.190000057220459,67.9800033569336,225.17259216308594
2022-07-29,11.15999984741211,5.050000190734863,69.27999877929688,226.77928161621094
2022-08-01,10.520000457763672,5.119999885559082,70.33000183105469,228.175537109375
2022-08-02,10.869999885559082,5.329999923706055,70.91999816894531,227.9938201904297
2022-08-03,11.4399995803833,5.630000114440918,71.91999816894531,230.7768096923828
2022-08-04,11.630000114440918,5.610000133514404,71.68000030517578,226.4827880859375
2022-08-05,11.729999542236328,5.699999809265137,72.4000015258789,223.30772399902344
2022-08-08,12.359999656677246,5.599999904632568,71.80999755859375,222.8295440673828
2022-08-09,11.710000038146973,5.429999828338623,71.88999938964844,223.5181121826172
2022-08-10,12.0,5.670000076293945,73.9800033569336,230.57598876953125
2022-08-11,11.680000305175781,5.28000020980835,75.86000061035156,229.64833068847656
2022-08-12,12.40999984741211,5.340000152587891,77.44000244140625,233.37808227539062
2022-08-15,12.75,5.289999961853027,76.4800033569336,233.511962890625
2022-08-16,12.640000343322754,5.320000171661377,76.48999786376953,237.3182373046875
2022-08-17,12.510000228881836,5.199999809265137,75.66999816894531,233.07205200195312
2022-08-18,12.109999656677246,4.920000076293945,76.54000091552734,232.04876708984375
2022-08-19,11.850000381469727,4.889999866485596,74.58999633789062,227.8503875732422
2022-08-22,11.279999732971191,4.760000228881836,73.69999694824219,219.3579864501953
2022-08-23,11.270000457763672,4.900000095367432,74.83000183105469,224.35012817382812
2022-08-24,11.600000381469727,4.849999904632568,77.41999816894531,224.91436767578125
2022-08-25,12.350000381469727,4.800000190734863,78.97000122070312,227.9938201904297
2022-08-26,11.920000076293945,4.800000190734863,77.05999755859375,219.004150390625
2022-08-29,12.029999732971191,4.940000057220459,77.8499984741211,217.77044677734375
2022-08-30,11.770000457763672,4.829999923706055,75.16999816894531,215.7142791748047
2022-08-31,11.869999885559082,4.849999904632568,76.05999755859375,214.87271118164062
2022-09-01,11.579999923706055,4.869999885559082,75.29000091552734,213.03651428222656
2022-09-02,11.449999809265137,4.760000228881836,75.18000030517578,212.3096923828125
2022-09-06,11.270000457763672,4.829999923706055,73.69000244140625,210.63607788085938
2022-09-07,11.510000228881836,4.75,75.66000366210938,219.1380157470703
2022-09-08,11.470000267028809,4.579999923706055,76.41000366210938,217.45486450195312
2022-09-09,11.100000381469727,4.570000171661377,77.97000122070312,224.73268127441406
2022-09-12,10.829999923706055,4.599999904632568,77.5199966430664,228.80673217773438
2022-09-13,9.90999984741211,4.5,75.94999694824219,219.558837890625
2022-09-14,9.729999542236328,4.409999847412109,75.66000366210938,221.8253631591797
2022-09-15,10.109999656677246,4.460000038146973,74.19999694824219,219.9413604736328
2022-09-16,10.130000114440918,4.369999885559082,73.22000122070312,212.41488647460938
2022-09-19,9.859999656677246,4.284999847412109,75.38999938964844,215.62823486328125
2022-09-20,9.399999618530273,4.210000038146973,75.4000015258789,216.61328125
2022-09-21,9.095000267028809,4.28000020980835,73.7699966430664,210.3778533935547
2022-09-22,8.850000381469727,4.130000114440918,72.4800033569336,202.42103576660156
2022-09-23,8.649999618530273,4.300000190734863,67.33999633789062,199.08335876464844
2022-09-26,8.350000381469727,4.085000038146973,66.55000305175781,195.0093231201172
2022-09-27,8.119999885559082,4.050000190734863,66.41999816894531,194.97105407714844
2022-09-28,8.529999732971191,4.130000114440918,68.4800033569336,201.11083984375
2022-09-29,8.260000228881836,4.0,66.36000061035156,204.22853088378906
2022-09-30,8.350000381469727,3.9200000762939453,66.1500015258789,206.22731018066406
2022-10-03,9.09000015258789,3.990000009536743,68.98999786376953,204.36241149902344
2022-10-04,9.319999694824219,4.210000038146973,73.05999755859375,217.15798950195312
2022-10-05,9.520000457763672,4.320000171661377,72.98999786376953,215.8938751220703
2022-10-06,9.699999809265137,4.5,72.7300033569336,213.134033203125
2022-10-07,9.289999961853027,4.320000171661377,73.19000244140625,211.80238342285156
2022-10-10,8.289999961853027,4.059999942779541,75.16999816894531,209.73733520507812
2022-10-11,7.820000171661377,4.010000228881836,73.29000091552734,208.8206024169922
2022-10-12,7.599999904632568,4.110000133514404,74.44999694824219,213.3173828125
2022-10-13,7.5,4.239999771118164,78.44000244140625,216.82025146484375
2022-10-14,7.53000020980835,4.269999980926514,74.19000244140625,213.6165313720703
2022-10-17,7.730000019073486,4.400000095367432,77.01000213623047,209.20660400390625
2022-10-18,7.78000020980835,4.46999979019165,73.98999786376953,207.7205352783203
2022-10-19,7.650000095367432,4.409999847412109,75.08999633789062,204.03433227539062
2022-10-20,7.369999885559082,4.590000152587891,73.80999755859375,200.3963623046875
2022-10-21,7.480000019073486,4.760000228881836,77.75,204.53611755371094
2022-10-24,7.849999904632568,4.769999980926514,77.01000213623047,207.57579040527344
2022-10-25,8.100000381469727,4.769999980926514,75.86000061035156,211.42604064941406
2022-10-26,8.399999618530273,4.679999828338623,77.55999755859375,209.8338165283203
2022-10-27,9.300000190734863,4.78000020980835,78.08999633789062,205.68443298339844
2022-10-28,9.050000190734863,4.849999904632568,77.94000244140625,209.11009216308594
2022-10-31,9.170000076293945,4.829999923706055,78.4800033569336,211.4550018310547
2022-11-01,9.489999771118164,4.739999771118164,79.11000061035156,213.0086212158203
2022-11-02,9.239999771118164,4.53000020980835,77.76000213623047,206.75555419921875
2022-11-03,9.359999656677246,4.590000152587891,77.94000244140625,205.15370178222656
2022-11-04,9.5600004196167,4.789999961853027,79.7699966430664,208.00038146972656
